Ac	[sound:element-ac.mp3]	[sound:element-actinium.mp3]	"<img src=""element-89.png"">"	"<img src=""element-labels.png"">"	
Th	[sound:element-th.mp3]	[sound:element-thorium.mp3]	"<img src=""element-90.png"">"	"<img src=""element-labels.png"">"	
Pa	[sound:element-pa.mp3]	[sound:element-protactinium.mp3]	"<img src=""element-91.png"">"	"<img src=""element-labels.png"">"	
U	[sound:element-u.mp3]	[sound:element-uranium.mp3]	"<img src=""element-92.png"">"	"<img src=""element-labels.png"">"	
Np	[sound:element-np.mp3]	[sound:element-neptunium.mp3]	"<img src=""element-93.png"">"	"<img src=""element-labels.png"">"	
Pu	[sound:element-pu.mp3]	[sound:element-plutonium.mp3]	"<img src=""element-94.png"">"	"<img src=""element-labels.png"">"	
Am	[sound:element-am.mp3]	[sound:element-americium.mp3]	"<img src=""element-95.png"">"	"<img src=""element-labels.png"">"	
Cm	[sound:element-cm.mp3]	[sound:element-curium.mp3]	"<img src=""element-96.png"">"	"<img src=""element-labels.png"">"	
Bk	[sound:element-bk.mp3]	[sound:element-berkelium.mp3]	"<img src=""element-97.png"">"	"<img src=""element-labels.png"">"	
Cf	[sound:element-cf.mp3]	[sound:element-californium.mp3]	"<img src=""element-98.png"">"	"<img src=""element-labels.png"">"	
Es	[sound:element-es.mp3]	[sound:element-einsteinium.mp3]	"<img src=""element-99.png"">"	"<img src=""element-labels.png"">"	
Fm	[sound:element-fm.mp3]	[sound:element-fermium.mp3]	"<img src=""element-100.png"">"	"<img src=""element-labels.png"">"	
Md	[sound:element-md.mp3]	[sound:element-mendelevium.mp3]	"<img src=""element-101.png"">"	"<img src=""element-labels.png"">"	
No	[sound:element-no.mp3]	[sound:element-nobelium.mp3]	"<img src=""element-102.png"">"	"<img src=""element-labels.png"">"	
Lr	[sound:element-lr.mp3]	[sound:element-lawrencium.mp3]	"<img src=""element-103.png"">"	"<img src=""element-labels.png"">"	
Rf	[sound:element-rf.mp3]	[sound:element-rutherfordium.mp3]	"<img src=""element-104.png"">"	"<img src=""element-labels.png"">"	
Db	[sound:element-db.mp3]	[sound:element-dubnium.mp3]	"<img src=""element-105.png"">"	"<img src=""element-labels.png"">"	
Sg	[sound:element-sg.mp3]	[sound:element-seaborgium.mp3]	"<img src=""element-106.png"">"	"<img src=""element-labels.png"">"	
Bh	[sound:element-bh.mp3]	[sound:element-bohrium.mp3]	"<img src=""element-107.png"">"	"<img src=""element-labels.png"">"	
Hs	[sound:element-hs.mp3]	[sound:element-hassium.mp3]	"<img src=""element-108.png"">"	"<img src=""element-labels.png"">"	
Mt	[sound:element-mt.mp3]	[sound:element-meitnerium.mp3]	"<img src=""element-109.png"">"	"<img src=""element-labels.png"">"	
Ds	[sound:element-ds.mp3]	[sound:element-darmstadtium.mp3]	"<img src=""element-110.png"">"	"<img src=""element-labels.png"">"	
Rg	[sound:element-rg.mp3]	[sound:element-roentgenium.mp3]	"<img src=""element-111.png"">"	"<img src=""element-labels.png"">"	
Cn	[sound:element-cn.mp3]	[sound:element-copernicium.mp3]	"<img src=""element-112.png"">"	"<img src=""element-labels.png"">"	
Nh	[sound:element-nh.mp3]	[sound:element-nihonium.mp3]	"<img src=""element-113.png"">"	"<img src=""element-labels.png"">"	
Fl	[sound:element-fl.mp3]	[sound:element-flerovium.mp3]	"<img src=""element-114.png"">"	"<img src=""element-labels.png"">"	
Mc	[sound:element-mc.mp3]	[sound:element-moscovium.mp3]	"<img src=""element-115.png"">"	"<img src=""element-labels.png"">"	
Lv	[sound:element-lv.mp3]	[sound:element-livermorium.mp3]	"<img src=""element-116.png"">"	"<img src=""element-labels.png"">"	
Ts	[sound:element-ts.mp3]	[sound:element-tennessine.mp3]	"<img src=""element-117.png"">"	"<img src=""element-labels.png"">"	
Og	[sound:element-og.mp3]	[sound:element-oganesson.mp3]	"<img src=""element-118.png"">"	"<img src=""element-labels.png"">"	
1	[sound:element-1.mp3]	[sound:element-hydrogen.mp3]	"<img src=""element-1.png"">"	"<img src=""element-labels.png"">"	
2	[sound:element-2.mp3]	[sound:element-helium.mp3]	"<img src=""element-2.png"">"	"<img src=""element-labels.png"">"	
3	[sound:element-3.mp3]	[sound:element-lithium.mp3]	"<img src=""element-3.png"">"	"<img src=""element-labels.png"">"	
4	[sound:element-4.mp3]	[sound:element-beryllium.mp3]	"<img src=""element-4.png"">"	"<img src=""element-labels.png"">"	
5	[sound:element-5.mp3]	[sound:element-boron.mp3]	"<img src=""element-5.png"">"	"<img src=""element-labels.png"">"	
6	[sound:element-6.mp3]	[sound:element-carbon.mp3]	"<img src=""element-6.png"">"	"<img src=""element-labels.png"">"	
7	[sound:element-7.mp3]	[sound:element-nitrogen.mp3]	"<img src=""element-7.png"">"	"<img src=""element-labels.png"">"	
8	[sound:element-8.mp3]	[sound:element-oxygen.mp3]	"<img src=""element-8.png"">"	"<img src=""element-labels.png"">"	
9	[sound:element-9.mp3]	[sound:element-fluorine.mp3]	"<img src=""element-9.png"">"	"<img src=""element-labels.png"">"	
10	[sound:element-10.mp3]	[sound:element-neon.mp3]	"<img src=""element-10.png"">"	"<img src=""element-labels.png"">"	
11	[sound:element-11.mp3]	[sound:element-sodium.mp3]	"<img src=""element-11.png"">"	"<img src=""element-labels.png"">"	
12	[sound:element-12.mp3]	[sound:element-magnesium.mp3]	"<img src=""element-12.png"">"	"<img src=""element-labels.png"">"	
13	[sound:element-13.mp3]	[sound:element-aluminium.mp3]	"<img src=""element-13.png"">"	"<img src=""element-labels.png"">"	
14	[sound:element-14.mp3]	[sound:element-silicon.mp3]	"<img src=""element-14.png"">"	"<img src=""element-labels.png"">"	
15	[sound:element-15.mp3]	[sound:element-phosphorus.mp3]	"<img src=""element-15.png"">"	"<img src=""element-labels.png"">"	
16	[sound:element-16.mp3]	[sound:element-sulfur.mp3]	"<img src=""element-16.png"">"	"<img src=""element-labels.png"">"	
17	[sound:element-17.mp3]	[sound:element-chlorine.mp3]	"<img src=""element-17.png"">"	"<img src=""element-labels.png"">"	
18	[sound:element-18.mp3]	[sound:element-argon.mp3]	"<img src=""element-18.png"">"	"<img src=""element-labels.png"">"	
19	[sound:element-19.mp3]	[sound:element-potassium.mp3]	"<img src=""element-19.png"">"	"<img src=""element-labels.png"">"	
20	[sound:element-20.mp3]	[sound:element-calcium.mp3]	"<img src=""element-20.png"">"	"<img src=""element-labels.png"">"	
21	[sound:element-21.mp3]	[sound:element-scandium.mp3]	"<img src=""element-21.png"">"	"<img src=""element-labels.png"">"	
22	[sound:element-22.mp3]	[sound:element-titanium.mp3]	"<img src=""element-22.png"">"	"<img src=""element-labels.png"">"	
23	[sound:element-23.mp3]	[sound:element-vanadium.mp3]	"<img src=""element-23.png"">"	"<img src=""element-labels.png"">"	
24	[sound:element-24.mp3]	[sound:element-chromium.mp3]	"<img src=""element-24.png"">"	"<img src=""element-labels.png"">"	
25	[sound:element-25.mp3]	[sound:element-manganese.mp3]	"<img src=""element-25.png"">"	"<img src=""element-labels.png"">"	
26	[sound:element-26.mp3]	[sound:element-iron.mp3]	"<img src=""element-26.png"">"	"<img src=""element-labels.png"">"	
27	[sound:element-27.mp3]	[sound:element-cobalt.mp3]	"<img src=""element-27.png"">"	"<img src=""element-labels.png"">"	
28	[sound:element-28.mp3]	[sound:element-nickel.mp3]	"<img src=""element-28.png"">"	"<img src=""element-labels.png"">"	
29	[sound:element-29.mp3]	[sound:element-copper.mp3]	"<img src=""element-29.png"">"	"<img src=""element-labels.png"">"	
30	[sound:element-30.mp3]	[sound:element-zinc.mp3]	"<img src=""element-30.png"">"	"<img src=""element-labels.png"">"	
31	[sound:element-31.mp3]	[sound:element-gallium.mp3]	"<img src=""element-31.png"">"	"<img src=""element-labels.png"">"	
32	[sound:element-32.mp3]	[sound:element-germanium.mp3]	"<img src=""element-32.png"">"	"<img src=""element-labels.png"">"	
33	[sound:element-33.mp3]	[sound:element-arsenic.mp3]	"<img src=""element-33.png"">"	"<img src=""element-labels.png"">"	
34	[sound:element-34.mp3]	[sound:element-selenium.mp3]	"<img src=""element-34.png"">"	"<img src=""element-labels.png"">"	
35	[sound:element-35.mp3]	[sound:element-bromine.mp3]	"<img src=""element-35.png"">"	"<img src=""element-labels.png"">"	
36	[sound:element-36.mp3]	[sound:element-krypton.mp3]	"<img src=""element-36.png"">"	"<img src=""element-labels.png"">"	
37	[sound:element-37.mp3]	[sound:element-rubidium.mp3]	"<img src=""element-37.png"">"	"<img src=""element-labels.png"">"	
38	[sound:element-38.mp3]	[sound:element-strontium.mp3]	"<img src=""element-38.png"">"	"<img src=""element-labels.png"">"	
39	[sound:element-39.mp3]	[sound:element-yttrium.mp3]	"<img src=""element-39.png"">"	"<img src=""element-labels.png"">"	
40	[sound:element-40.mp3]	[sound:element-zirconium.mp3]	"<img src=""element-40.png"">"	"<img src=""element-labels.png"">"	
41	[sound:element-41.mp3]	[sound:element-niobium.mp3]	"<img src=""element-41.png"">"	"<img src=""element-labels.png"">"	
42	[sound:element-42.mp3]	[sound:element-molybdenum.mp3]	"<img src=""element-42.png"">"	"<img src=""element-labels.png"">"	
43	[sound:element-43.mp3]	[sound:element-technetium.mp3]	"<img src=""element-43.png"">"	"<img src=""element-labels.png"">"	
44	[sound:element-44.mp3]	[sound:element-ruthenium.mp3]	"<img src=""element-44.png"">"	"<img src=""element-labels.png"">"	
45	[sound:element-45.mp3]	[sound:element-rhodium.mp3]	"<img src=""element-45.png"">"	"<img src=""element-labels.png"">"	
46	[sound:element-46.mp3]	[sound:element-palladium.mp3]	"<img src=""element-46.png"">"	"<img src=""element-labels.png"">"	
47	[sound:element-47.mp3]	[sound:element-silver.mp3]	"<img src=""element-47.png"">"	"<img src=""element-labels.png"">"	
48	[sound:element-48.mp3]	[sound:element-cadmium.mp3]	"<img src=""element-48.png"">"	"<img src=""element-labels.png"">"	
49	[sound:element-49.mp3]	[sound:element-indium.mp3]	"<img src=""element-49.png"">"	"<img src=""element-labels.png"">"	
50	[sound:element-50.mp3]	[sound:element-tin.mp3]	"<img src=""element-50.png"">"	"<img src=""element-labels.png"">"	
51	[sound:element-51.mp3]	[sound:element-antimony.mp3]	"<img src=""element-51.png"">"	"<img src=""element-labels.png"">"	
52	[sound:element-52.mp3]	[sound:element-tellurium.mp3]	"<img src=""element-52.png"">"	"<img src=""element-labels.png"">"	
53	[sound:element-53.mp3]	[sound:element-iodine.mp3]	"<img src=""element-53.png"">"	"<img src=""element-labels.png"">"	
54	[sound:element-54.mp3]	[sound:element-xenon.mp3]	"<img src=""element-54.png"">"	"<img src=""element-labels.png"">"	
55	[sound:element-55.mp3]	[sound:element-cesium.mp3]	"<img src=""element-55.png"">"	"<img src=""element-labels.png"">"	
56	[sound:element-56.mp3]	[sound:element-barium.mp3]	"<img src=""element-56.png"">"	"<img src=""element-labels.png"">"	
57	[sound:element-57.mp3]	[sound:element-lanthanum.mp3]	"<img src=""element-57.png"">"	"<img src=""element-labels.png"">"	
58	[sound:element-58.mp3]	[sound:element-cerium.mp3]	"<img src=""element-58.png"">"	"<img src=""element-labels.png"">"	
59	[sound:element-59.mp3]	[sound:element-praseodymium.mp3]	"<img src=""element-59.png"">"	"<img src=""element-labels.png"">"	
60	[sound:element-60.mp3]	[sound:element-neodymium.mp3]	"<img src=""element-60.png"">"	"<img src=""element-labels.png"">"	
61	[sound:element-61.mp3]	[sound:element-promethium.mp3]	"<img src=""element-61.png"">"	"<img src=""element-labels.png"">"	
62	[sound:element-62.mp3]	[sound:element-samarium.mp3]	"<img src=""element-62.png"">"	"<img src=""element-labels.png"">"	
63	[sound:element-63.mp3]	[sound:element-europium.mp3]	"<img src=""element-63.png"">"	"<img src=""element-labels.png"">"	
64	[sound:element-64.mp3]	[sound:element-gadolinium.mp3]	"<img src=""element-64.png"">"	"<img src=""element-labels.png"">"	
65	[sound:element-65.mp3]	[sound:element-terbium.mp3]	"<img src=""element-65.png"">"	"<img src=""element-labels.png"">"	
66	[sound:element-66.mp3]	[sound:element-dysprosium.mp3]	"<img src=""element-66.png"">"	"<img src=""element-labels.png"">"	
67	[sound:element-67.mp3]	[sound:element-holmium.mp3]	"<img src=""element-67.png"">"	"<img src=""element-labels.png"">"	
68	[sound:element-68.mp3]	[sound:element-erbium.mp3]	"<img src=""element-68.png"">"	"<img src=""element-labels.png"">"	
69	[sound:element-69.mp3]	[sound:element-thulium.mp3]	"<img src=""element-69.png"">"	"<img src=""element-labels.png"">"	
70	[sound:element-70.mp3]	[sound:element-ytterbium.mp3]	"<img src=""element-70.png"">"	"<img src=""element-labels.png"">"	
71	[sound:element-71.mp3]	[sound:element-lutetium.mp3]	"<img src=""element-71.png"">"	"<img src=""element-labels.png"">"	
72	[sound:element-72.mp3]	[sound:element-hafnium.mp3]	"<img src=""element-72.png"">"	"<img src=""element-labels.png"">"	
73	[sound:element-73.mp3]	[sound:element-tantalum.mp3]	"<img src=""element-73.png"">"	"<img src=""element-labels.png"">"	
74	[sound:element-74.mp3]	[sound:element-tungsten.mp3]	"<img src=""element-74.png"">"	"<img src=""element-labels.png"">"	
75	[sound:element-75.mp3]	[sound:element-rhenium.mp3]	"<img src=""element-75.png"">"	"<img src=""element-labels.png"">"	
76	[sound:element-76.mp3]	[sound:element-osmium.mp3]	"<img src=""element-76.png"">"	"<img src=""element-labels.png"">"	
77	[sound:element-77.mp3]	[sound:element-iridium.mp3]	"<img src=""element-77.png"">"	"<img src=""element-labels.png"">"	
78	[sound:element-78.mp3]	[sound:element-platinum.mp3]	"<img src=""element-78.png"">"	"<img src=""element-labels.png"">"	
79	[sound:element-79.mp3]	[sound:element-gold.mp3]	"<img src=""element-79.png"">"	"<img src=""element-labels.png"">"	
80	[sound:element-80.mp3]	[sound:element-mercury.mp3]	"<img src=""element-80.png"">"	"<img src=""element-labels.png"">"	
81	[sound:element-81.mp3]	[sound:element-thallium.mp3]	"<img src=""element-81.png"">"	"<img src=""element-labels.png"">"	
82	[sound:element-82.mp3]	[sound:element-lead.mp3]	"<img src=""element-82.png"">"	"<img src=""element-labels.png"">"	
83	[sound:element-83.mp3]	[sound:element-bismuth.mp3]	"<img src=""element-83.png"">"	"<img src=""element-labels.png"">"	
84	[sound:element-84.mp3]	[sound:element-polonium.mp3]	"<img src=""element-84.png"">"	"<img src=""element-labels.png"">"	
85	[sound:element-85.mp3]	[sound:element-astatine.mp3]	"<img src=""element-85.png"">"	"<img src=""element-labels.png"">"	
86	[sound:element-86.mp3]	[sound:element-radon.mp3]	"<img src=""element-86.png"">"	"<img src=""element-labels.png"">"	
87	[sound:element-87.mp3]	[sound:element-francium.mp3]	"<img src=""element-87.png"">"	"<img src=""element-labels.png"">"	
88	[sound:element-88.mp3]	[sound:element-radium.mp3]	"<img src=""element-88.png"">"	"<img src=""element-labels.png"">"	
89	[sound:element-89.mp3]	[sound:element-actinium.mp3]	"<img src=""element-89.png"">"	"<img src=""element-labels.png"">"	
90	[sound:element-90.mp3]	[sound:element-thorium.mp3]	"<img src=""element-90.png"">"	"<img src=""element-labels.png"">"	
91	[sound:element-91.mp3]	[sound:element-protactinium.mp3]	"<img src=""element-91.png"">"	"<img src=""element-labels.png"">"	
92	[sound:element-92.mp3]	[sound:element-uranium.mp3]	"<img src=""element-92.png"">"	"<img src=""element-labels.png"">"	
93	[sound:element-93.mp3]	[sound:element-neptunium.mp3]	"<img src=""element-93.png"">"	"<img src=""element-labels.png"">"	
94	[sound:element-94.mp3]	[sound:element-plutonium.mp3]	"<img src=""element-94.png"">"	"<img src=""element-labels.png"">"	
95	[sound:element-95.mp3]	[sound:element-americium.mp3]	"<img src=""element-95.png"">"	"<img src=""element-labels.png"">"	
96	[sound:element-96.mp3]	[sound:element-curium.mp3]	"<img src=""element-96.png"">"	"<img src=""element-labels.png"">"	
97	[sound:element-97.mp3]	[sound:element-berkelium.mp3]	"<img src=""element-97.png"">"	"<img src=""element-labels.png"">"	
98	[sound:element-98.mp3]	[sound:element-californium.mp3]	"<img src=""element-98.png"">"	"<img src=""element-labels.png"">"	
99	[sound:element-99.mp3]	[sound:element-einsteinium.mp3]	"<img src=""element-99.png"">"	"<img src=""element-labels.png"">"	
100	[sound:element-100.mp3]	[sound:element-fermium.mp3]	"<img src=""element-100.png"">"	"<img src=""element-labels.png"">"	
101	[sound:element-101.mp3]	[sound:element-mendelevium.mp3]	"<img src=""element-101.png"">"	"<img src=""element-labels.png"">"	
102	[sound:element-102.mp3]	[sound:element-nobelium.mp3]	"<img src=""element-102.png"">"	"<img src=""element-labels.png"">"	
103	[sound:element-103.mp3]	[sound:element-lawrencium.mp3]	"<img src=""element-103.png"">"	"<img src=""element-labels.png"">"	
104	[sound:element-104.mp3]	[sound:element-rutherfordium.mp3]	"<img src=""element-104.png"">"	"<img src=""element-labels.png"">"	
105	[sound:element-105.mp3]	[sound:element-dubnium.mp3]	"<img src=""element-105.png"">"	"<img src=""element-labels.png"">"	
106	[sound:element-106.mp3]	[sound:element-seaborgium.mp3]	"<img src=""element-106.png"">"	"<img src=""element-labels.png"">"	
107	[sound:element-107.mp3]	[sound:element-bohrium.mp3]	"<img src=""element-107.png"">"	"<img src=""element-labels.png"">"	
108	[sound:element-108.mp3]	[sound:element-hassium.mp3]	"<img src=""element-108.png"">"	"<img src=""element-labels.png"">"	
109	[sound:element-109.mp3]	[sound:element-meitnerium.mp3]	"<img src=""element-109.png"">"	"<img src=""element-labels.png"">"	
110	[sound:element-110.mp3]	[sound:element-darmstadtium.mp3]	"<img src=""element-110.png"">"	"<img src=""element-labels.png"">"	
111	[sound:element-111.mp3]	[sound:element-roentgenium.mp3]	"<img src=""element-111.png"">"	"<img src=""element-labels.png"">"	
112	[sound:element-112.mp3]	[sound:element-copernicium.mp3]	"<img src=""element-112.png"">"	"<img src=""element-labels.png"">"	
113	[sound:element-113.mp3]	[sound:element-nihonium.mp3]	"<img src=""element-113.png"">"	"<img src=""element-labels.png"">"	
114	[sound:element-114.mp3]	[sound:element-flerovium.mp3]	"<img src=""element-114.png"">"	"<img src=""element-labels.png"">"	
115	[sound:element-115.mp3]	[sound:element-moscovium.mp3]	"<img src=""element-115.png"">"	"<img src=""element-labels.png"">"	
116	[sound:element-116.mp3]	[sound:element-livermorium.mp3]	"<img src=""element-116.png"">"	"<img src=""element-labels.png"">"	
117	[sound:element-117.mp3]	[sound:element-tennessine.mp3]	"<img src=""element-117.png"">"	"<img src=""element-labels.png"">"	
118	[sound:element-118.mp3]	[sound:element-oganesson.mp3]	"<img src=""element-118.png"">"	"<img src=""element-labels.png"">"	
The lanthanoid series	[sound:element-the-lanthanoid-series.mp3]	[sound:element-57-71.mp3]	"<div>The 15 metallic chemical elements often collectively known as the rare-earth elements.&nbsp;</div><div>[ Lanthanum, Cerium, Praseodymium, Neodymium, Promethium, Samarium, Europium, Gadolinium, Terbium, Dysprosium, Holmium, Erbium, Thulium, Ytterbium, Lutetium ]<br></div><div><br></div><img src=""element-lanthanoid.png""><br><img src=""element-57.png""><br><img src=""element-58.png""><br><img src=""element-59.png""><br><img src=""element-60.png""><br><img src=""element-61.png""><br><img src=""element-62.png""><br><img src=""element-63.png""><br><img src=""element-64.png""><br><img src=""element-65.png""><br><img src=""element-66.png""><br><img src=""element-67.png""><br><img src=""element-68.png""><br><img src=""element-69.png""><br><img src=""element-70.png""><br><img src=""element-71.png"">"		
The actinoid series	[sound:element-the-actinoid-series.mp3]	[sound:element-radio-active.mp3]<div></div>	"<div>The 15 metallic chemical elements with atomic numbers from 89 to 103, actinium through lawrencium. All actinides are radioactive and release energy upon radioactive decay; naturally occurring uranium and thorium, and synthetically produced plutonium are the most abundant actinides on Earth.<br></div><div><br></div><div>[&nbsp;Actinium, Thorium, Protactinium, Uranium, Neptunium, Plutonium, Americium, Curium, Berkelium, Californium, Einsteinium, Fermium, Mendelevium, Nobelium, Lawrencium ]</div><div><br></div><img src=""element-actinoid.png""><br><img src=""element-89.png""><br><img src=""element-90.png""><br><img src=""element-91.png""><br><img src=""element-92.png""><br><img src=""element-93.png""><br><img src=""element-94.png""><br><img src=""element-95.png""><br><img src=""element-96.png""><br><img src=""element-97.png""><br><img src=""element-98.png""><br><img src=""element-99.png""><br><img src=""element-100.png""><br><img src=""element-101.png""><br><img src=""element-102.png""><br><img src=""element-103.png"">"		
The Earth's crust	[sound:element-the-earths-crust.mp3]	[sound:element-oxygen-silicon-alminium-iron.mp3]	"<div>Oxygen,&nbsp;Silicon,&nbsp;Aluminium,&nbsp;Iron ..<br></div><div><br></div><img src=""element-the-earths-crust.png"">"		
Earth	[sound:element-earth.mp3]	[sound:element-iron-oxygen-magnesium-silicon.mp3]	"<div>Iron, Oxygen, Magnesium, Silicon ..<br></div><div><br></div><img src=""element-earth.png"">"		
The universe	[sound:element-the-universe.mp3]	[sound:element-hydrogen-and-helium.mp3]	"<div>Hydrogen and Helium<br></div><div><br></div><img src=""element-the-universe.png"">"		
Human	[sound:element-human.mp3]	[sound:element-oxygen-carbon-hydrogen-calcium-phosphorus.mp3]	"<div>Oxygen, Carbon, Hydrogen, Calcium, Phosphorus ..<br></div><div><br></div><img src=""element-human.png"">"		
The alkali metals	[sound:element-the-alkali-metals.mp3]	<div>[sound:element-alkali-metal-details.mp3]<br></div>	"<div>The alkali metals are all shiny, soft, highly reactive metals at standard temperature and pressure and readily lose their outermost electron to form cations with charge +1.<br></div><div><br></div><div>Lithium, Sodium, Potassium,&nbsp;Rubidium, Caesium,&nbsp;and Francium.<br></div><div><br></div><img src=""element-alkali-metal-wikipedia.png"">"	"<img src=""element-3.png""><br><img src=""element-11.png""><br><img src=""element-19.png""><br><img src=""element-37.png""><br><img src=""element-55.png""><br><img src=""element-87.png""><br>"	
The alkaline earth metals	[sound:element-the-alkali-earth-metals.mp3]	[sound:element-alkali-earth-metal-details.mp3]	"Shiny, silvery-white, somewhat reactive metals at standard temperature and pressure. The alkaline earth metals readily lose to form cations with charge +2, and an oxidation state of +2.<br><br>Beryllium, Magnesium, Calcium, Strontium, Barium, and Radium.<div><br></div><div><img src=""element-alkali-earth-metal-wikipedia.png""><br></div>"	"<img src=""element-4.png""><br><img src=""element-12.png""><br><img src=""element-20.png""><br><img src=""element-38.png""><br><img src=""element-56.png""><br><img src=""element-88.png""><br>"	
The noble gases	[sound:element-the-noble-gases.mp3]	[sound:element-the-noble-gases-details.mp3]	"<div>Odorless, colorless, monatomic gases with very low chemical reactivity. Noble gases are typically highly unreactive except when under particular extreme conditions.<br></div><div><br></div><div>The six naturally occurring noble gases are Helium, Neon, Argon, Krypton, Xenon, and the radioactive Radon.<br></div><div><br></div><img src=""element-noble-gases-wikipedia.png"">"	"<img src=""element-2.png""><br><img src=""element-10.png""><br><img src=""element-18.png""><br><img src=""element-36.png""><br><img src=""element-54.png""><br><img src=""element-86.png""><br><img src=""element-118.png""><br>"	
The halogens	[sound:element-the-halogens.mp3]	[sound:element-halogens-details.mp3]	"The group of halogens is the only periodic table group that contains elements in three of the main states of matter at standard temperature and pressure. All of the halogens form acids when bonded to hydrogen. Most halogens are typically produced from minerals or salts.<div><br></div><div>Fluorine, Chlorine, Bromine, Iodine, Astatine and Tennessine.<br></div><div><br></div><div><img src=""element-the-halogens-wikipedia.png""><br></div>"	"<img src=""element-9.png""><br><img src=""element-17.png""><br><img src=""element-35.png""><br><img src=""element-53.png""><br><img src=""element-85.png""><br><img src=""element-117.png""><div><br></div><div><br></div><img src=""element-labels.png"">"	
The chalcogens	[sound:element-the-calcogens.mp3]	[sound:element-calcogens-details.mp3]	"Often, oxygen is treated separately from the other chalcogens, sometimes even excluded from the scope of the term ""chalcogen"" altogether, due to its very different chemical behavior from sulfur, selenium, tellurium, and polonium.<div><br></div><div><img src=""element-calcogen-wikipedia.png""><br></div><div>Tellurium is a metalloid; Polonium is a metal; Oxygen, Sulpher, Selenium are nonmetals.<br></div>"	"<img src=""element-8.png""><br><img src=""element-16.png""><br><img src=""element-34.png""><br><img src=""element-52.png""><br><img src=""element-84.png""><br><img src=""element-116.png""><br>"	
The pnictogens	[sound:element-the-pnictogens.mp3]	[sound:element-pentels.mp3]	"<div>In the field of semiconductor physics, it is still usually called Group V. The ""five"" in the historical names comes from the ""pentavalency"" of nitrogen, reflected by the stoichiometry of compounds such as N2O5. They have also been called the pentels.<br></div><div><br></div><div>Nitrogen, Phosphorus, Arsenic, Antimony, Bismuth and perhaps Moscovium.<br></div><div><br></div><img src=""element-v-wikipedia.png"">"	"<img src=""element-7.png""><br><img src=""element-15.png""><br><img src=""element-33.png""><br><img src=""element-51.png""><br><img src=""element-83.png""><br><img src=""element-115.png""><br>"	
The carbon group	[sound:element-the-carbon-group.mp3]	[sound:element-carbon-group-details.mp3]	"The elements in the carbon group, especially carbon and silicon, have a strong propensity for covalent bonding, which usually brings the outer shell to eight electrons. Carbon has multiple allotropes. Silicon has two known allotropes that exist at room temperature.<div><br></div><div>Carbon, Silicon, Germanium, Tin, Lead, and Flerovium.<br></div><div><br></div><div><img src=""element-carbon-group-wkipedia.png""><br></div>"	"<img src=""element-6.png""><br><img src=""element-14.png""><br><img src=""element-32.png""><br><img src=""element-50.png""><br><img src=""element-82.png""><br><img src=""element-114.png"">"	
The boron group	[sound:element-the-boron-group-title.mp3]	[sound:element-boron-group-details.mp3]	"The boron group are the chemical elements in group 13 of the periodic table, comprising Boron, Aluminium, Gallium, Indium, Thallium, and perhaps also the chemically uncharacterized Nihonium. These elements have also been referred to as the triels.<div><br></div><div><img src=""element-boron-group-wikipedia.png""><br></div>"	"<img src=""element-5.png""><br><img src=""element-13.png""><br><img src=""element-31.png""><br><img src=""element-49.png""><br><img src=""element-81.png""><br><img src=""element-113.png"">"	
Transition metals	[sound:element-transition-metals.mp3]	[sound:element-transition-metals-details.mp3]	"Colour in transition-series metal compounds is generally due to electronic transitions of two principal types.<div><img src=""element-transitional-metal-solutions.png""></div><div><br></div><div>[&nbsp;Scandium, Titanium, Vanadium, Chromium, Manganese, Iron, Cobalt, Nickel, Copper, Zinc, Yttrium, Zirconium, Niobium, Molybdenum, Technetium, Ruthenium, Rhodium, Palladium, Silver, Cadmium, Lanthanum, Hafnium, Tantalum, Tungsten, Rhenium, Osmium, Iridium, Platinum, Gold, Mercury, Lawrencium, Rutherfordium, Dubnium, Seaborgium, Bohrium, Hassium, Meitnerium, Darmstadtium, Roentgenium, Copernicium ]</div>"	"<img src=""element-21.png""><br><img src=""element-22.png""><br><img src=""element-23.png""><br><img src=""element-24.png""><br><img src=""element-25.png""><br><img src=""element-26.png""><br><img src=""element-27.png""><br><img src=""element-28.png""><br><img src=""element-29.png""><br><img src=""element-30.png""><br><img src=""element-39.png""><br><img src=""element-40.png""><br><img src=""element-41.png""><br><img src=""element-42.png""><br><img src=""element-43.png""><br><img src=""element-44.png""><br><img src=""element-45.png""><br><img src=""element-46.png""><br><img src=""element-47.png""><br><img src=""element-48.png""><br><img src=""element-71.png""><br><img src=""element-72.png""><br><img src=""element-73.png""><br><img src=""element-74.png""><br><img src=""element-75.png""><br><img src=""element-76.png""><br><img src=""element-77.png""><br><img src=""element-78.png""><br><img src=""element-79.png""><br><img src=""element-80.png""><br><img src=""element-103.png""><br><img src=""element-104.png""><br><img src=""element-105.png""><br><img src=""element-106.png""><br><img src=""element-107.png""><br><img src=""element-108.png""><br><img src=""element-109.png""><br><img src=""element-110.png""><br><img src=""element-111.png""><br><img src=""element-112.png"">"	
